Date,Ref No.,Payee,Memo,Payment,Deposit,Reconciliation Status,Balance,Type,Account,Added in Banking
"September 19, 2024",0,FACEBOOK,FACEBK *MLB5Y8LWA2,7.45,,Cleared,"66,550.54",Check,10100 Advertising And Marketing,Manually added
"July 19, 2024",0,FACEBOOK,FACEBK *P977854XA2,129.27,,Cleared,"29,271.93",Check,10100 Advertising And Marketing,Manually added
"June 11, 2024",0,FACEBOOK,FACEBK *PZPMY28WA2,175.00,,Cleared,"10,199.36",Check,10100 Advertising And Marketing,Manually added
"September 18, 2024",0,FACEBOOK,FACEBK *T5YCX8LWA2,65.87,,Cleared,"66,393.47",Check,10100 Advertising And Marketing,Manually added
"August 14, 2024",0,Family Dollar,FAMILY DO 3990,34.29,,Cleared,"44,615.56",Check,10700 Office,Manually added
"July 8, 2024",986001,Family Dollar,FAMILY DO 3990,9.74,,Cleared,"24,816.40",Check,10700 Office,Manually added
"July 15, 2024",339863,Family Dollar,FAMILY DOLLAR 3990,2.65,,Cleared,"29,126.57",Check,10700 Office,Manually added
"September 10, 2024",0,FDMS Payment,FDMS             FDMS PYMT,41.73,,Cleared,"60,522.85",Check,BANK FEES,Manually added
"August 12, 2024",0,FDMS Payment,FDMS             FDMS PYMT,41.73,,Cleared,"44,494.29",Check,BANK FEES,Manually added
"July 10, 2024",0,FDMS Payment,FDMS             FDMS PYMT,41.73,,Cleared,"24,370.19",Check,BANK FEES,Manually added
"June 10, 2024",0,FDMS Payment,FDMS             FDMS PYMT,41.73,,Cleared,"9,899.79",Check,BANK FEES,Manually added
"June 4, 2024",0,FDMS Payment,FDMS             FDMS PYMT,30.20,,Cleared,"6,606.15",Check,BANK FEES,Manually added
"January 10, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240110,39.59,,Cleared,"1,094.10",Check,BANK FEES,Manually added
"January 17, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240116,2.14,,Cleared,"2,798.11",Check,BANK FEES,Manually added
"February 12, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240212,41.73,,Cleared,"1,758.01",Check,BANK FEES,Manually added
"March 11, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240311,41.73,,Cleared,"17,400.94",Check,BANK FEES,Manually added
"April 10, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240410,41.73,,Cleared,320.79,Check,BANK FEES,Manually added
"May 10, 2024",0,FDMS Payment,FDMS            FDMS PYMT 240510,41.73,,Cleared,"2,526.19",Check,BANK FEES,Manually added
"August 15, 2024",0,Fraud Protection Fee,FRAUD PROTECTION SERVICE FEES,8.00,,Cleared,"45,262.71",Check,BANK FEES,Manually added
"July 15, 2024",0,Fraud Protection Fee,FRAUD PROTECTION SERVICE FEES,8.00,,Cleared,"28,605.73",Check,BANK FEES,Manually added
"June 17, 2024",0,Fraud Protection Fee,FRAUD PROTECTION SERVICE FEES,8.00,,Cleared,"12,807.74",Check,BANK FEES,Manually added
"September 6, 2024",0,Fruit Merket,FRUIT MARKET,124.20,,Cleared,"57,283.06",Check,Cost of Goods Sold,Manually added
"August 26, 2024",0,Fruit Merket,FRUIT MARKET,180.34,,Cleared,"51,488.66",Check,Cost of Goods Sold,Manually added
"August 26, 2024",0,Fruit Merket,FRUIT MARKET,30.39,,Cleared,"51,669.00",Check,Cost of Goods Sold,Manually added
"August 21, 2024",518890,Fruit Merket,FRUIT MARKET,304.26,,Cleared,"47,597.86",Check,Cost of Goods Sold,Manually added
"August 19, 2024",0,Fruit Merket,FRUIT MARKET,10.72,,Cleared,"48,188.40",Check,Cost of Goods Sold,Manually added
"July 29, 2024",0,Fruit Merket,FRUIT MARKET,248.40,,Cleared,"37,285.13",Check,Cost of Goods Sold,Manually added
"July 29, 2024",0,Fruit Merket,FRUIT MARKET,12.41,,Cleared,"37,533.53",Check,Cost of Goods Sold,Manually added
"July 19, 2024",0,Fruit Merket,FRUIT MARKET,312.00,,Cleared,"29,428.57",Check,Cost of Goods Sold,Manually added
"July 16, 2024",0,Fruit Merket,FRUIT MARKET,20.70,,Cleared,"28,590.00",Check,Cost of Goods Sold,Manually added
"July 15, 2024",0,Fruit Merket,FRUIT MARKET,10.30,,Cleared,"28,907.35",Check,Cost of Goods Sold,Manually added
"June 17, 2024",0,Fruit Merket,FRUIT MARKET,21.40,,Cleared,"14,312.57",Check,Cost of Goods Sold,Manually added
"July 17, 2024",0,GFS Store,GFS STORE #0281,122.93,,Cleared,"28,430.78",Check,10620 Meals,Manually added
"July 8, 2024",0,GFS Store,GFS STORE 4574,30.84,,Cleared,"24,785.56",Check,10620 Meals,Manually added
"September 20, 2024",300,GFS Store,GFS STORE 4574,85.55,,Cleared,"67,601.70",Expense,Cost of Goods Sold,Manually added
"September 18, 2024",0,GFS Store,GFS STORE 4574,33.81,,Cleared,"66,359.66",Check,Cost of Goods Sold,Manually added
"September 9, 2024",300,GFS Store,GFS STORE 4574,24.95,,Cleared,"61,199.73",Check,Cost of Goods Sold,Manually added
"September 3, 2024",400,GFS Store,GFS STORE 4574,102.13,,Cleared,"57,225.84",Check,Cost of Goods Sold,Manually added
"August 30, 2024",0,GFS Store,GFS STORE 4574,75.97,,Cleared,"52,238.26",Check,Cost of Goods Sold,Manually added
"August 29, 2024",0,GFS Store,GFS STORE 4574,76.09,,Cleared,"51,909.77",Check,Cost of Goods Sold,Manually added
"August 27, 2024",0,GFS Store,GFS STORE 4574,31.46,,Cleared,"50,827.59",Check,Cost of Goods Sold,Manually added
"August 27, 2024",0,GFS Store,GFS STORE 4574,19.97,,Cleared,"50,859.05",Check,Cost of Goods Sold,Manually added
"August 23, 2024",0,GFS Store,GFS STORE 4574,59.17,,Cleared,"48,392.89",Check,Cost of Goods Sold,Manually added
"August 20, 2024",200,GFS Store,GFS STORE 4574,69.40,,Cleared,"47,581.86",Check,Cost of Goods Sold,Manually added
"August 19, 2024",0,GFS Store,GFS STORE 4574,99.39,,Cleared,"48,437.83",Check,Cost of Goods Sold,Manually added
"August 13, 2024",0,GFS Store,GFS STORE 4574,94.27,,Cleared,"44,380.03",Check,Cost of Goods Sold,Manually added
"August 6, 2024",0,GFS Store,GFS STORE 4574,21.55,,Cleared,"39,309.65",Check,Cost of Goods Sold,Manually added
"August 2, 2024",0,GFS Store,GFS STORE 4574,32.08,,Cleared,"38,015.56",Check,Cost of Goods Sold,Manually added
"July 26, 2024",0,GFS Store,GFS STORE 4574,33.25,,Cleared,"34,004.06",Check,Cost of Goods Sold,Manually added
"July 23, 2024",0,GFS Store,GFS STORE 4574,19.22,,Cleared,"32,158.72",Check,Cost of Goods Sold,Manually added
"July 23, 2024",0,GFS Store,GFS STORE 4574,14.94,,Cleared,"32,177.94",Check,Cost of Goods Sold,Manually added
"July 17, 2024",0,GFS Store,GFS STORE 4574,84.63,,Cleared,"28,882.98",Check,Cost of Goods Sold,Manually added
"July 15, 2024",0,GFS Store,GFS STORE 4574,49.15,,Cleared,"29,001.78",Check,Cost of Goods Sold,Manually added
"July 12, 2024",0,GFS Store,GFS STORE 4574,62.28,,Cleared,"26,033.58",Check,Cost of Goods Sold,Manually added
"July 8, 2024",0,GFS Store,GFS STORE 4574,147.18,,Cleared,"24,430.55",Check,Cost of Goods Sold,Manually added
"July 1, 2024",0,GFS Store,GFS STORE 4574,31.65,,Cleared,"23,028.47",Check,Cost of Goods Sold,Manually added
"July 1, 2024",0,GFS Store,GFS STORE 4574,84.78,,Cleared,"23,060.12",Check,Cost of Goods Sold,Manually added
"June 26, 2024",0,GFS Store,GFS STORE 4574,65.38,,Cleared,"18,931.91",Check,Cost of Goods Sold,Manually added
"June 26, 2024",0,GFS Store,GFS STORE 4574,21.39,,Cleared,"18,997.29",Check,Cost of Goods Sold,Manually added
"June 24, 2024",0,GFS Store,GFS STORE 4574,14.98,,Cleared,"17,973.56",Check,Cost of Goods Sold,Manually added
"June 20, 2024",0,GFS Store,GFS STORE 4574,28.47,,Cleared,"14,633.04",Check,Cost of Goods Sold,Manually added
"June 20, 2024",0,GFS Store,GFS STORE 4574,39.57,,Cleared,"14,738.00",Check,Cost of Goods Sold,Manually added
"June 17, 2024",0,GFS Store,GFS STORE 4574,64.68,,Cleared,"14,355.81",Check,Cost of Goods Sold,Manually added
"June 10, 2024",0,GFS Store,GFS STORE 4574,92.05,,Cleared,"10,573.91",Check,Cost of Goods Sold,Manually added
"June 10, 2024",0,GFS Store,GFS STORE 4574,80.21,,Cleared,"10,731.12",Check,Cost of Goods Sold,Manually added
"June 5, 2024",0,GFS Store,GFS STORE 4574,176.60,,Cleared,"6,622.26",Check,Cost of Goods Sold,Manually added
"June 3, 2024",0,GFS Store,GFS STORE 4574,37.94,,Cleared,"7,026.24",Check,Cost of Goods Sold,Manually added
"September 3, 2024",0,You Tube,GOOGLE *YOUTUBE,19.99,,Cleared,"55,948.69",Check,Subscription,Manually added
"August 26, 2024",0,You Tube,GOOGLE *YOUTUBE,5.99,,Cleared,"51,292.74",Check,Subscription,Manually added
"August 12, 2024",0,You Tube,GOOGLE *YOUTUBE,19.99,,Cleared,"44,474.30",Check,Subscription,Manually added
"June 24, 2024",0,You Tube,GOOGLE *YOUTUBE,3.99,,Cleared,"17,711.15",Check,Subscription,Manually added
"July 22, 2024",0,You Tube,GOOGLE *YOUTUBE VIDEOS,19.99,,Cleared,"32,452.33",Check,Subscription,Manually added
"September 9, 2024",0,Halal Supermarket,HALAL SUPERMARKET,7.42,,Cleared,"60,894.10",Check,Cost of Goods Sold,Manually added
"July 19, 2024",0,Halal Supermarket,HALAL SUPERMARKET,9.95,,Cleared,"29,261.98",Check,Cost of Goods Sold,Manually added
"July 15, 2024",0,Halal Supermarket,HALAL SUPERMARKET,2.57,,Cleared,"28,759.56",Check,Cost of Goods Sold,Manually added
"July 15, 2024",903654,Halal Supermarket,HALAL SUPERMARKET,8.24,,Cleared,"29,118.33",Check,Cost of Goods Sold,Manually added
"July 2, 2024",0,Hardees,HARDEES 1500881,25.24,,Cleared,"18,420.04",Check,10620 Meals,Manually added
"March 20, 2024",0,Harland Clarke Group,HARLAND CLARKE  CHK ORDER 240316,313.94,,Cleared,976.18,Check,10710 Supplies,Manually added
"September 23, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"2,029.33",Cleared,"71,685.36",Deposit,Revenue:Income:Sales,Manually added
"September 23, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,607.55",Cleared,"69,656.03",Deposit,Revenue:Income:Sales,Manually added
"September 23, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,831.74,Cleared,"68,048.48",Deposit,Revenue:Income:Sales,Manually added
"September 20, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,220.00",Cleared,"67,687.25",Deposit,Revenue:Income:Sales,Manually added
"September 19, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,868.82,Cleared,"66,557.99",Deposit,Revenue:Income:Sales,Manually added
"September 18, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,935.85,Cleared,"66,495.34",Deposit,Revenue:Income:Sales,Manually added
"September 17, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,585.35,Cleared,"65,873.27",Deposit,Revenue:Income:Sales,Manually added
"September 16, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"2,185.09",Cleared,"66,098.24",Deposit,Revenue:Income:Sales,Manually added
"September 16, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,891.81",Cleared,"63,913.15",Deposit,Revenue:Income:Sales,Manually added
"September 16, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,473.11,Cleared,"62,021.34",Deposit,Revenue:Income:Sales,Manually added
"September 13, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,025.32",Cleared,"62,810.84",Deposit,Revenue:Income:Sales,Manually added
"September 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,765.98,Cleared,"61,897.15",Deposit,Revenue:Income:Sales,Manually added
"September 11, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,037.22",Cleared,"61,560.07",Deposit,Revenue:Income:Sales,Manually added
"September 10, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,742.91,Cleared,"60,981.05",Deposit,Revenue:Income:Sales,Manually added
"September 9, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"2,076.13",Cleared,"61,224.68",Deposit,Revenue:Income:Sales,Manually added
"September 9, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,402.33",Cleared,"59,148.55",Deposit,Revenue:Income:Sales,Manually added
"September 9, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,660.58,Cleared,"57,746.22",Deposit,Revenue:Income:Sales,Manually added
"September 6, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,024.56",Cleared,"57,453.70",Deposit,Revenue:Income:Sales,Manually added
"September 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,920.03,Cleared,"56,595.17",Deposit,Revenue:Income:Sales,Manually added
"September 4, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,814.42,Cleared,"56,671.16",Deposit,Revenue:Income:Sales,Manually added
"September 3, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,872.15",Cleared,"57,327.97",Deposit,Revenue:Income:Sales,Manually added
"September 3, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,592.01",Cleared,"55,455.82",Deposit,Revenue:Income:Sales,Manually added
"September 3, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,911.08,Cleared,"53,863.81",Deposit,Revenue:Income:Sales,Manually added
"September 3, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,833.89,Cleared,"52,952.73",Deposit,Revenue:Income:Sales,Manually added
"August 30, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,090.65",Cleared,"52,350.23",Deposit,Revenue:Income:Sales,Manually added
"August 29, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,040.22",Cleared,"52,175.50",Deposit,Revenue:Income:Sales,Manually added
"August 28, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,710.12,Cleared,"51,437.84",Deposit,Revenue:Income:Sales,Manually added
"August 26, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,657.77",Cleared,"51,985.36",Deposit,Revenue:Income:Sales,Manually added
"August 26, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,560.69",Cleared,"50,327.59",Deposit,Revenue:Income:Sales,Manually added
"August 26, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,566.84,Cleared,"48,766.90",Deposit,Revenue:Income:Sales,Manually added
"August 23, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,183.94",Cleared,"49,277.89",Deposit,Revenue:Income:Sales,Manually added
"August 22, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,960.38,Cleared,"48,277.52",Deposit,Revenue:Income:Sales,Manually added
"August 21, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,874.46,Cleared,"47,902.12",Deposit,Revenue:Income:Sales,Manually added
"August 19, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,820.78",Cleared,"49,411.76",Deposit,Revenue:Income:Sales,Manually added
"August 19, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,677.56",Cleared,"47,590.98",Deposit,Revenue:Income:Sales,Manually added
"August 19, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,563.57,Cleared,"45,913.42",Deposit,Revenue:Income:Sales,Manually added
"August 16, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,900.28,Cleared,"46,162.99",Deposit,Revenue:Income:Sales,Manually added
"August 15, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,051.49",Cleared,"45,667.05",Deposit,Revenue:Income:Sales,Manually added
"August 14, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,876.99,Cleared,"44,855.19",Deposit,Revenue:Income:Sales,Manually added
"August 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"2,005.18",Cleared,"45,264.26",Deposit,Revenue:Income:Sales,Manually added
"August 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,858.79",Cleared,"43,259.08",Deposit,Revenue:Income:Sales,Manually added
"August 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,423.32,Cleared,"41,400.29",Deposit,Revenue:Income:Sales,Manually added
"August 9, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,854.07,Cleared,"41,130.64",Deposit,Revenue:Income:Sales,Manually added
"August 8, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,793.29,Cleared,"40,380.81",Deposit,Revenue:Income:Sales,Manually added
"August 7, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,790.87,Cleared,"39,706.16",Deposit,Revenue:Income:Sales,Manually added
"August 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,465.60",Cleared,"40,401.58",Deposit,Revenue:Income:Sales,Manually added
"August 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,397.47",Cleared,"38,935.98",Deposit,Revenue:Income:Sales,Manually added
"August 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,530.84,Cleared,"37,538.51",Deposit,Revenue:Income:Sales,Manually added
"August 2, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,156.89",Cleared,"38,127.76",Deposit,Revenue:Income:Sales,Manually added
"August 1, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,905.34,Cleared,"37,065.82",Deposit,Revenue:Income:Sales,Manually added
"July 31, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,859.97,Cleared,"36,322.94",Deposit,Revenue:Income:Sales,Manually added
"July 29, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"2,042.63",Cleared,"37,669.03",Deposit,Revenue:Income:Sales,Manually added
"July 29, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,318.55",Cleared,"35,626.40",Deposit,Revenue:Income:Sales,Manually added
"July 29, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,419.13,Cleared,"34,307.85",Deposit,Revenue:Income:Sales,Manually added
"July 26, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,965.27,Cleared,"34,180.94",Deposit,Revenue:Income:Sales,Manually added
"July 25, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,842.09,Cleared,"33,413.43",Deposit,Revenue:Income:Sales,Manually added
"July 24, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,941.30,Cleared,"32,886.17",Deposit,Revenue:Income:Sales,Manually added
"July 22, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,995.66",Cleared,"32,768.86",Deposit,Revenue:Income:Sales,Manually added
"July 22, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,282.14",Cleared,"30,773.20",Deposit,Revenue:Income:Sales,Manually added
"July 22, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,467.65,Cleared,"29,491.06",Deposit,Revenue:Income:Sales,Manually added
"July 19, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,028.51",Cleared,"30,069.38",Deposit,Revenue:Income:Sales,Manually added
"July 18, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,820.76,Cleared,"29,232.19",Deposit,Revenue:Income:Sales,Manually added
"July 17, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,939.32,Cleared,"29,255.31",Deposit,Revenue:Income:Sales,Manually added
"July 16, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,291.27,Cleared,"28,676.13",Deposit,Revenue:Income:Sales,Manually added
"July 15, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,843.42",Cleared,"29,843.23",Deposit,Revenue:Income:Sales,Manually added
"July 15, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,255.68",Cleared,"27,999.81",Deposit,Revenue:Income:Sales,Manually added
"July 15, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,796.85,Cleared,"26,744.13",Deposit,Revenue:Income:Sales,Manually added
"July 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,436.51",Cleared,"26,203.86",Deposit,Revenue:Income:Sales,Manually added
"July 11, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,775.59,Cleared,"25,145.78",Deposit,Revenue:Income:Sales,Manually added
"July 10, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,065.07",Cleared,"24,761.78",Deposit,Revenue:Income:Sales,Manually added
"July 9, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,770.71,Cleared,"24,614.80",Deposit,Revenue:Income:Sales,Manually added
"July 8, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,660.74",Cleared,"24,990.31",Deposit,Revenue:Income:Sales,Manually added
"July 8, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,728.17,Cleared,"23,329.57",Deposit,Revenue:Income:Sales,Manually added
"July 8, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,892.02",Cleared,"22,601.40",Deposit,Revenue:Income:Sales,Manually added
"July 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,457.48",Cleared,"20,962.70",Deposit,Revenue:Income:Sales,Manually added
"July 5, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,216.00",Cleared,"19,505.22",Deposit,Revenue:Income:Sales,Manually added
"July 3, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,893.34,Cleared,"18,393.93",Deposit,Revenue:Income:Sales,Manually added
"July 2, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,452.72,Cleared,"19,357.93",Deposit,Revenue:Income:Sales,Manually added
"July 1, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,860.41",Cleared,"23,295.16",Deposit,Revenue:Income:Sales,Manually added
"July 1, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,524.42",Cleared,"21,434.75",Deposit,Revenue:Income:Sales,Manually added
"July 1, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,787.61,Cleared,"19,910.33",Deposit,Revenue:Income:Sales,Manually added
"June 28, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,961.83,Cleared,"19,735.36",Deposit,Revenue:Income:Sales,Manually added
"June 27, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,597.57,Cleared,"19,433.52",Deposit,Revenue:Income:Sales,Manually added
"June 26, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,099.96",Cleared,"19,018.68",Deposit,Revenue:Income:Sales,Manually added
"June 25, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,509.08,Cleared,"18,220.23",Deposit,Revenue:Income:Sales,Manually added
"June 24, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,621.04",Cleared,"18,145.54",Deposit,Revenue:Income:Sales,Manually added
"June 24, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,616.96",Cleared,"16,524.50",Deposit,Revenue:Income:Sales,Manually added
"June 24, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,416.98,Cleared,"14,907.54",Deposit,Revenue:Income:Sales,Manually added
"June 21, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,052.87",Cleared,"15,146.93",Deposit,Revenue:Income:Sales,Manually added
"June 20, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,248.58",Cleared,"14,883.98",Deposit,Revenue:Income:Sales,Manually added
"June 20, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,023.01",Cleared,"13,635.40",Deposit,Revenue:Income:Sales,Manually added
"June 18, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,515.60,Cleared,"13,140.34",Deposit,Revenue:Income:Sales,Manually added
"June 17, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,855.90",Cleared,"14,492.49",Deposit,Revenue:Income:Sales,Manually added
"June 17, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,815.54",Cleared,"12,636.59",Deposit,Revenue:Income:Sales,Manually added
"June 17, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,632.27,Cleared,"10,821.05",Deposit,Revenue:Income:Sales,Manually added
"June 14, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,048.14",Cleared,"10,556.67",Deposit,Revenue:Income:Sales,Manually added
"June 13, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,789.27,Cleared,"9,735.39",Deposit,Revenue:Income:Sales,Manually added
"June 12, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,007.94",Cleared,"10,507.00",Deposit,Revenue:Income:Sales,Manually added
"June 11, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,666.86,Cleared,"10,551.66",Deposit,Revenue:Income:Sales,Manually added
"June 10, 2024",0,,HUNT MERCH SVCS  DEPOSIT,,"1,674.92",Cleared,"10,905.71",Deposit,Revenue:Income:Sales,Manually added
